Line,num_parallel,v_nom,bus0,bus1,length,dc,geometry,carrier,country,type,s_max_pu,s_nom,underwater_fraction,capital_cost,i_nom,x,r,b,x_pu_eff,r_pu_eff,s_nom_opt,g,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,build_year,lifetime,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu
0,3.2545833333333336,330.0,ZM0 0,ZM0 1,28639.423720941515,False,"MULTILINESTRING ((28.438601099999868 -14.4589684, 28.438601099999868 -14.458968399999998), (28.438601099999868 -14.458968399999998, 28.4433 -14.4467), (28.842346478707896 -14.736160251903602, 28.842858400000015 -14.734523399999977, 28.843013900000006 -14.73378669999998, 28.843089 -14.73268949999998, 28.8430837 -14.731846399999979, 28.842898199999947 -14.731590800000099, 28.84187670000006 -14.730157800000011, 28.841039699999946 -14.7283696000001, 28.840154199999944 -14.726409100000101, 28.83975529999994 -14.725455700000099, 28.838238399999945 -14.724527900000105, 28.837166099999937 -14.723865700000099, 28.835723700000063 -14.722995500000012, 28.834465700000063 -14.722183500000009, 28.832537200000065 -14.721031700000017, 28.83120420000007 -14.720204200000014, 28.829524499999945 -14.719157000000099, 28.827980199999992 -14.71819889999997, 28.826668599999998 -14.717379099999972, 28.8254106 -14.716598199999966, 28.824155299999997 -14.71583549999997, 28.822486999999995 -14.714821199999973, 28.821108 -14.713980600000093, 28.81985209999994 -14.713522800000094, 28.8183108 -14.71291179999997, 28.816411800000004 -14.71218539999997, 28.8147756 -14.711555, 28.8132951 -14.711007599999972, 28.8121605 -14.710595099999969, 28.810572599999993 -14.709993299999974, 28.809252999999995 -14.709466599999976, 28.807190399999996 -14.708690899999977, 28.8058197 -14.70818239999997, 28.804207699999996 -14.707590899999971, 28.8026279 -14.70698649999997, 28.800967600000003 -14.706363799999975, 28.7995943 -14.705834599999974, 28.798121799999993 -14.705279399999974, 28.7966412 -14.704719, 28.7949622 -14.704083399999961, 28.793149 -14.703401099999969, 28.79150479999999 -14.702757699999973, 28.7899545 -14.702192099999975, 28.788366599999993 -14.701574599999972, 28.786784100000002 -14.700980499999975, 28.7851265 -14.70035269999997, 28.783503800000002 -14.699750799999975, 28.781768399999994 -14.699091799999971, 28.780261 -14.69852619999997, 28.778909099999993 -14.69799169999997, 28.77710709999994 -14.697345800000104, 28.775553699999993 -14.696738599999978, 28.773984600000002 -14.696134099999977, 28.772394100000003 -14.695521799999977, 28.7706345 -14.694854999999999, 28.768861600000005 -14.69420119999998, 28.767469499999994 -14.693671899999979, 28.765616100000003 -14.692971399999976, 28.763862000000003 -14.692330599999972, 28.762319699999992 -14.691718299999982, 28.7606916 -14.691103399999978, 28.759111800000003 -14.690506599999974, 28.757620500000005 -14.68995919999998, 28.7557751 -14.689269099999976, 28.75407189999999 -14.68864119999998, 28.752593999999995 -14.688075599999976, 28.750898799999984 -14.687439899999978, 28.749321699999985 -14.686843099999976, 28.747425399999994 -14.686132199999976, 28.745867 -14.685506899999977, 28.74427909999999 -14.684899799999977, 28.742784099999938 -14.684364000000102, 28.741430599999997 -14.683535, 28.7400332 -14.682746299999977, 28.738772600000004 -14.681993799999976, 28.7374637 -14.681243999999998, 28.736159299999944 -14.680512200000102, 28.734894100000005 -14.679754699999979, 28.7335637 -14.678963299999976, 28.732158199999997 -14.678104499999977, 28.730720600000005 -14.677323499999977, 28.729205100000005 -14.676404899999975, 28.727689700000003 -14.675515, 28.726185000000005 -14.674650899999975, 28.724835799999997 -14.673836199999977, 28.723508099999997 -14.673073299999972, 28.7221348 -14.672281899999973, 28.720777599999995 -14.671500899999977, 28.719441899999996 -14.670701699999974, 28.7178782 -14.669783199999978, 28.7165076 -14.669012499999983, 28.7150323 -14.668122499999978, 28.713546399999995 -14.667292199999979, 28.7120685 -14.666417699999975, 28.710561099999996 -14.665545899999977, 28.709075200000004 -14.664659699999973, 28.70590639999991 -14.662821299999962, 28.70443490000001 -14.661967599999974, 28.703010700000014 -14.661147599999975, 28.70154350000001 -14.660293899999976, 28.700054900000005 -14.659390899999973, 28.698705700000012 -14.658620199999977, 28.69733780000001 -14.657839099999972, 28.69569090000001 -14.656897199999978, 28.694344500000007 -14.656061599999969, 28.693040900000007 -14.655205299999968, 28.691737400000004 -14.654348899999974, 28.690289 -14.653362799999973, 28.68890229999999 -14.652446799999975, 28.687514499999946 -14.651501100000107, 28.6861047 -14.650562899999974, 28.6847582 -14.649667599999976, 28.6833876 -14.648756699999971, 28.6820492 -14.647838099999971, 28.6806357 -14.646947999999995, 28.6792356 -14.645990399999977, 28.6778355 -14.645037999999996, 28.676472900000004 -14.644114199999978, 28.6749682 -14.64309169999998, 28.673619000000002 -14.642170499999972, 28.6722645 -14.641267399999975, 28.670888299999948 -14.640286200000105, 28.6694831 -14.639414399999978, 28.66804 -14.638430899999975, 28.666642600000003 -14.637509599999975, 28.665237699999903 -14.636560499999964, 28.663834299999998 -14.635612499999976, 28.662402 -14.634657499999971, 28.6610448 -14.633756999999996, 28.659615199999998 -14.632770799999978, 28.6583331 -14.631771599999967, 28.657257599999998 -14.630889299999978, 28.656096200000004 -14.629949799999975, 28.654889199999996 -14.628966199999974, 28.6536312 -14.627956599999964, 28.652432300000005 -14.627001599999973, 28.651211900000003 -14.625986799999975, 28.649956599999996 -14.624956499999975, 28.648685199999992 -14.623928699999974, 28.647419199999998 -14.622947699999974, 28.646239 -14.621984799999975, 28.644938199999995 -14.620923299999973, 28.643538099999997 -14.61979439999997, 28.6421701 -14.618686099999975, 28.640823699999995 -14.617590899999978, 28.6395979 -14.61657869999997, 28.63827489999994 -14.615515400000104, 28.6371678 -14.615021399999973, 28.6353976 -14.614235, 28.633934999999997 -14.613582499999959, 28.632485899999942 -14.612935900000105, 28.6310524 -14.61229619999997, 28.629595899999998 -14.611639599999974, 28.628163599999997 -14.611014099999972, 28.626609 -14.61030839999996, 28.625107199999945 -14.609626700000101, 28.623566299999982 -14.608922099999969, 28.622083099999983 -14.608239499999968, 28.620538599999907 -14.607513099999961, 28.618984499999947 -14.60678220000011, 28.6174509 -14.60608259999997, 28.6159193 -14.605350699999974, 28.614365 -14.604616400000102, 28.612762099999937 -14.603899500000004, 28.611181499999937 -14.6031927, 28.60971809999995 -14.602538200000106, 28.60816529999994 -14.601886700000001, 28.606612899999938 -14.601221099999997, 28.604826799999937 -14.600419399999996, 28.60320849999995 -14.599705200000104, 28.60162259999994 -14.599026199999997, 28.599998999999997 -14.5983141000001, 28.59835609999994 -14.5979591, 28.59674279999994 -14.597597700000005, 28.59514409999995 -14.5972395000001, 28.593533999999995 -14.596909499999995, 28.591833899999948 -14.596525500000102, 28.589954999999996 -14.596131799999997, 28.58817459999994 -14.595736699999996, 28.586405999999997 -14.595344300000097, 28.58469609999995 -14.5953684000001, 28.582979499999944 -14.595411500000099, 28.581193999999996 -14.595442800000006, 28.579383499999945 -14.595474500000002, 28.577585099999947 -14.595513799999999, 28.57581619999995 -14.595552599999996, 28.574121599999952 -14.5955897000001, 28.572383999999996 -14.595638300000097, 28.570734499999944 -14.595433500000002, 28.569129099999945 -14.595219399999998, 28.56743839999994 -14.595001999999997, 28.56572179999994 -14.594776199999998, 28.56413129999994 -14.594563399999998, 28.562410599999943 -14.594338900000004, 28.560801299999945 -14.594132500000004, 28.55929259999994 -14.593942999999998, 28.55789189999995 -14.5937549000001, 28.556338799999942 -14.593545200000001, 28.554673799999943 -14.593325199999994, 28.55314759999994 -14.593131900000003, 28.547882399999942 -14.592433600000001, 28.546237 -14.592202200000104, 28.54461239999994 -14.591995900000104, 28.54302359999994 -14.591422500000105, 28.541426099999942 -14.590851500000106, 28.539658999999997 -14.590225600000103, 28.537850999999996 -14.589605599999999, 28.536238999999995 -14.589021600000002, 28.534546499999937 -14.5884064, 28.532947099999948 -14.587814400000106, 28.53149819999994 -14.587096799999998, 28.529963899999938 -14.586302500000098, 28.52849009999994 -14.585309600000098, 28.52707989999994 -14.5843609, 28.525646899999934 -14.583381000000006, 28.524299099999936 -14.582432199999996, 28.522837299999935 -14.581424999999998, 28.52144519999993 -14.580458099999998, 28.519920799999944 -14.579371600000098, 28.518822699999944 -14.578165400000099, 28.51775589999993 -14.577006899999999, 28.51651529999993 -14.5756155, 28.515355999999997 -14.574254500000096, 28.51415769999995 -14.5729417000001, 28.512973499999998 -14.571565900000056, 28.5118659 -14.570303200000053, 28.510716399999996 -14.569063400000053, 28.5097669 -14.567020400000054, 28.5091017 -14.565651, 28.5083174 -14.56422470000005, 28.507509799999998 -14.562563, 28.506765499999997 -14.561082000000004, 28.506021199999996 -14.55956850000005, 28.505311799999998 -14.558104300000048, 28.504619699999996 -14.556681600000061, 28.5041034 -14.555120100000053, 28.503550899999997 -14.553515600000054, 28.502937999999997 -14.551678900000049, 28.502439099999997 -14.550156200000057, 28.5019497 -14.548651900000058, 28.501403799999995 -14.54700960000005, 28.5008486 -14.545344100000053, 28.5003027 -14.543715, 28.499570499999997 -14.542287, 28.498793999999997 -14.540814900000056, 28.49802689999993 -14.539349299999998, 28.4972745 -14.537865500000054, 28.496500699999995 -14.536372600000055, 28.495710799999976 -14.534896600000046, 28.49412829999998 -14.531809500000046, 28.493299499999985 -14.530221800000051, 28.492434499999984 -14.528569200000053, 28.49161509999998 -14.527004800000045, 28.49086 -14.525515700000055, 28.490062099999996 -14.524031800000051, 28.489247999999996 -14.522481700000055, 28.488447399999973 -14.52095630000005, 28.48768979999998 -14.519412800000046, 28.4868005 -14.518107900000055, 28.485931499999996 -14.516726500000056, 28.48504359999998 -14.515334700000047, 28.484223 -14.513969100000056, 28.483284099999995 -14.512525200000058, 28.482366800000005 -14.511112600000056, 28.481471099999975 -14.509674300000048, 28.4805509 -14.508204400000057, 28.479578599999986 -14.50671, 28.478725699999995 -14.505370100000055, 28.477836599999996 -14.503996400000043, 28.4769635 -14.502581200000053, 28.476073199999995 -14.501180500000048, 28.4751464 -14.499759999999997, 28.474212299999934 -14.4983272, 28.4732702 -14.496878900000052, 28.4724106 -14.495459700000058, 28.471589799999983 -14.49416130000005, 28.470699299999996 -14.492764200000055, 28.469792699999996 -14.491372300000052, 28.4688754 -14.489907600000054, 28.4679568 -14.488518300000054, 28.467062299999977 -14.487040600000046, 28.46619319999998 -14.485695400000047, 28.4653135 -14.48432940000005, 28.464412199999984 -14.48290110000005, 28.46356469999998 -14.481571400000044, 28.462684899999992 -14.48018460000005, 28.461794399999985 -14.478761500000049, 28.460887799999988 -14.47737470000005, 28.459935699999985 -14.475933300000051, 28.459028899999986 -14.47450480000005, 28.45814919999998 -14.47312840000005, 28.456917999999998 -14.471873900000048, 28.455649299999987 -14.470632500000049, 28.454351099999997 -14.469365100000047, 28.45311729999998 -14.46816520000005, 28.451939799999987 -14.46699390000005, 28.450709999999997 -14.465821300000044, 28.449550000000002 -14.464651300000048, 28.4483108 -14.46346690000005, 28.446706799999983 -14.462508600000048, 28.445058199999995 -14.46161240000005, 28.44355759999998 -14.46076880000005, 28.441819899999985 -14.45979450000005, 28.440704099999998 -14.459168500000048, 28.438601099999868 -14.458968399999998), (28.8427 -14.7343, 28.842346478707896 -14.736160251903602), (28.842346478707896 -14.736160251903602, 28.841896 -14.738530699999979, 28.841992 -14.737942299999979, 28.842289700000016 -14.736341799999977, 28.842346478707896 -14.736160251903602))",AC,ZM,ZM_330kV_bison_2bundle,0.7,2976.3907487425104,0.0,1206046.3156638325,1.6,3018.612126318219,383.31582556421836,0.3173741224498408,0.02771911961724719,0.003519888205364723,2976.3907487425104,0.0,0.0,False,0.0,inf,0,inf,1.0,-inf,inf,,0.0,0.0,0.0,0.0
